,purchase_bins_encoded,weekday_encoded,email_text_encoded,email_version_encoded,user_country_encoded,hour
54592,3,0,1,1,0,6
80692,0,6,1,1,0,7
9180,0,3,1,0,0,15
19297,0,6,1,0,2,17
42215,0,5,0,0,0,10
29063,0,6,1,0,0,12
90822,3,2,1,0,2,10
97065,0,3,0,0,2,13
73776,0,2,1,1,0,9
37752,0,4,0,1,0,9
87657,0,2,1,1,0,12
24865,0,5,1,0,0,4
54947,0,6,0,0,2,13
89736,0,2,0,0,1,6
21518,0,1,0,1,0,8
28382,0,3,0,1,0,12
12363,0,0,0,0,0,23
98043,0,4,0,1,0,11
65044,0,3,0,0,0,10
45787,0,4,1,0,0,9
16402,0,4,0,0,0,5
21808,0,5,1,0,1,6
50163,3,5,1,1,0,9
34198,0,4,1,1,2,3
15336,0,2,0,1,1,9
46562,0,5,1,1,0,10
96830,0,0,0,1,1,10
44781,0,4,1,0,2,15
36971,0,3,1,0,1,5
48265,0,4,1,0,0,8
16918,3,5,1,1,3,8
12500,0,6,1,0,2,6
95638,3,0,0,1,0,8
6067,0,5,0,0,0,5
6506,0,1,0,0,0,5
81842,0,0,0,1,0,4
24819,3,0,0,0,1,11
1402,0,0,1,1,1,4
10079,1,1,1,0,2,16
98365,3,2,1,0,3,8
3443,0,6,1,1,0,16
74973,0,0,0,1,0,12
62341,3,1,1,0,0,3
44854,3,5,1,0,1,6
86053,0,3,0,0,0,9
61755,0,0,1,0,1,11
74709,0,0,0,0,0,11
28980,0,3,1,0,0,19
30862,0,5,1,0,0,6
25564,0,6,1,0,0,9
64467,1,6,0,0,1,2
99315,0,0,1,1,0,5
89728,0,5,1,1,1,13
78451,0,5,1,0,0,14
48945,3,2,0,1,0,6
89917,0,3,0,1,0,8
26324,3,2,1,0,0,18
47652,0,0,1,1,0,15
29137,3,4,0,0,0,5
41856,0,0,1,0,0,10
4125,3,6,1,1,0,8
34086,3,6,0,1,2,1
62134,0,4,0,0,0,11
38435,0,4,1,0,3,2
49180,3,3,1,0,0,5
23055,3,2,1,1,0,6
94231,3,2,0,0,1,6
94751,0,5,1,0,0,8
96014,0,4,1,1,0,4
48588,0,1,1,1,0,7
65248,0,5,0,0,0,18
30820,0,5,1,0,0,2
54102,3,0,1,1,1,9
33494,0,0,1,1,3,4
10494,0,4,1,0,1,2
17673,0,1,1,1,0,10
97951,0,4,1,0,1,16
90058,0,0,1,0,2,9
58158,3,3,0,1,3,9
52140,0,6,1,1,0,11
26323,0,2,1,1,1,9
28121,0,5,1,0,3,9
21961,0,1,0,0,0,7
89199,0,5,1,0,0,5
76699,0,5,0,0,3,10
31437,0,3,0,0,0,7
17677,1,6,0,1,1,10
24628,0,5,1,0,0,13
126,0,5,0,0,2,7
33045,0,6,1,0,0,11
58166,0,4,0,1,0,12
28932,0,2,0,0,0,12
50812,0,0,0,1,0,11
630,0,6,0,0,1,3
68978,0,0,1,0,0,13
22114,0,5,1,0,0,11
261,0,6,1,1,3,15
46220,0,4,0,1,0,12
57701,0,4,1,1,1,3
31467,3,0,0,0,1,4
67290,0,5,1,0,3,10
90065,0,4,1,1,0,6
68076,3,4,0,0,0,6
54161,0,0,1,0,0,4
30199,0,5,0,0,0,4
92163,0,6,0,1,0,10
86148,0,6,1,0,0,9
8478,1,4,0,0,0,7
65300,1,2,0,0,0,9
53507,0,1,0,0,3,20
97746,0,4,1,0,0,2
97158,0,1,1,1,0,1
63434,0,6,1,0,0,8
82771,0,2,0,1,0,16
66199,0,6,1,1,0,1
30716,0,3,1,1,1,8
86190,0,1,1,1,2,8
31075,0,5,1,0,0,4
89649,0,4,0,0,2,9
93045,0,2,0,1,3,16
74618,0,5,1,0,1,6
37133,0,1,1,0,2,6
13730,3,5,1,1,1,14
4414,0,3,1,0,0,4
97317,0,5,0,0,2,12
96435,0,1,0,0,0,2
90638,3,4,0,0,0,4
16628,3,4,0,1,0,18
96038,0,0,0,0,0,16
24959,0,1,0,1,0,14
88428,0,4,1,1,0,1
25993,0,2,0,0,0,14
45072,3,2,0,0,0,3
44061,0,3,0,1,0,7
606,0,6,1,0,3,4
61369,1,6,1,1,3,6
31084,0,6,0,0,0,4
71415,0,1,0,0,0,17
14535,3,6,0,0,0,4
72708,3,5,1,1,2,7
90301,3,0,0,1,0,6
81568,3,0,0,0,1,5
81246,1,5,0,0,0,8
81496,0,4,1,1,1,12
38674,0,3,1,1,0,13
88120,0,5,0,0,0,9
67358,3,0,0,1,0,5
28639,3,5,1,0,0,16
34828,0,5,1,1,3,6
17304,3,3,1,1,0,4
75782,0,2,1,1,2,13
87570,1,1,1,0,2,17
58952,0,5,1,1,0,13
65767,0,4,0,1,0,6
83029,0,3,1,1,0,5
22948,0,0,1,0,0,5
21159,0,0,1,0,0,10
91946,3,1,1,1,0,8
18713,3,4,1,0,0,7
93236,0,1,0,0,3,11
87131,0,3,1,1,1,20
96230,0,1,1,1,0,10
41121,0,6,0,1,0,6
644,0,2,1,0,3,10
53024,3,2,1,0,0,10
17801,0,3,0,0,1,7
50778,0,4,0,1,0,5
50843,3,1,1,1,0,7
29933,0,3,1,1,1,5
92276,3,6,1,1,1,11
15485,3,5,1,0,3,6
78031,3,4,0,0,2,3
98285,1,2,1,0,0,6
19161,0,5,1,0,1,10
26317,0,3,1,0,0,5
76402,0,2,0,1,0,10
83937,0,2,0,1,0,6
666,0,4,1,0,0,3
19619,0,2,1,0,0,11
68289,0,1,1,1,2,6
99932,0,5,1,1,2,12
16762,0,2,0,0,1,1
4983,3,6,1,0,0,13
52745,3,3,0,1,2,9
46660,0,1,1,0,0,8
59454,0,5,0,0,2,10
61075,0,0,1,0,0,5
15327,3,4,0,1,1,17
28652,3,1,0,0,1,11
48697,0,1,1,1,1,8
92206,3,0,1,0,0,11
57973,0,3,0,1,0,12
88497,0,0,1,0,0,16
48124,0,4,1,0,0,1
70769,0,5,1,0,0,13
97192,3,5,1,0,0,4
18895,0,2,1,1,0,9
91351,0,0,0,1,0,7
26614,0,4,0,0,1,8
34513,0,4,1,0,1,9
67406,0,2,0,1,2,13
23134,3,4,1,1,0,10
73031,1,1,0,1,0,10
30875,3,3,0,1,1,11
34160,3,0,0,1,2,4
77110,0,3,0,0,0,15
31729,0,5,0,1,0,16
28927,1,5,0,0,1,6
34600,0,5,1,1,0,7
77924,0,6,1,1,2,11
29318,0,2,1,1,1,12
8517,0,1,1,1,1,12
69817,3,3,1,1,2,17
76888,3,5,0,0,3,4
81755,0,2,0,1,1,12
36277,0,4,1,0,0,7
75050,0,1,0,1,1,1
93841,0,6,0,1,2,9
16885,0,1,1,1,1,12
98024,0,0,0,0,0,7
29823,0,2,0,0,2,8
24768,0,5,0,1,0,7
56773,3,4,1,1,0,8
35989,0,2,1,1,0,12
78623,3,5,0,0,1,7
59014,0,6,1,1,3,9
96339,0,1,0,0,1,9
1726,1,6,0,0,0,11
17091,0,4,1,0,3,9
69796,0,3,0,0,0,4
88636,3,6,1,0,0,2
97909,3,0,1,0,0,7
90324,0,3,0,0,0,12
31591,0,1,0,0,0,6
2185,0,1,1,1,1,19
1030,3,3,1,1,3,10
68104,0,6,1,0,0,6
42916,0,1,0,1,2,22
33459,0,1,0,0,0,15
22374,3,1,0,0,1,1
20281,0,5,1,0,1,8
33509,0,3,1,1,0,12
36037,0,2,0,1,0,4
59736,0,3,1,1,3,6
82989,0,6,1,1,1,7
21101,0,1,0,1,2,12
22097,3,2,1,0,0,3
87862,0,2,1,1,1,4
86041,0,1,1,0,0,7
95574,1,6,1,0,0,19
71317,3,3,1,0,1,9
27997,0,3,1,0,2,7
54182,0,1,0,0,1,3
60202,0,3,1,1,0,11
17659,0,4,1,1,0,4
79997,3,4,1,0,0,9
14560,0,3,0,1,1,7
4974,0,1,1,1,0,9
20839,3,2,0,1,3,11
61247,0,1,1,1,1,12
47338,0,3,0,0,0,15
68268,3,5,0,0,0,10
97879,3,2,0,0,1,5
33841,3,4,1,1,0,12
58820,0,6,1,1,2,15
28671,0,3,1,1,0,4
75433,0,3,0,1,0,10
43939,3,0,1,1,0,7
13831,1,1,1,1,0,5
46693,0,3,1,1,0,11
96136,0,5,1,0,2,17
17155,0,2,0,1,0,11
70794,0,6,0,1,0,4
599,0,0,1,0,0,3
76901,0,0,0,0,0,12
51787,0,4,0,1,0,15
10512,0,2,1,0,0,6
23777,3,1,0,0,0,13
54428,0,4,1,0,0,8
36704,0,0,1,1,1,15
96676,0,0,0,1,0,12
68207,0,1,1,0,3,14
78940,0,4,0,0,0,1
17505,0,3,0,0,1,9
859,0,5,1,1,0,12
49223,0,3,1,1,0,8
34216,0,2,1,0,0,7
26338,0,1,0,1,0,10
91703,3,6,0,1,3,12
66671,0,1,0,1,2,2
42273,0,2,1,1,0,17
65469,3,1,0,0,0,3
58037,0,6,1,1,0,10
64056,0,1,0,1,3,4
27006,0,3,0,1,1,5
32727,0,6,1,0,2,2
16992,3,0,1,1,0,10
38766,0,4,0,0,2,11
97831,0,4,1,0,1,8
71744,0,2,0,1,0,12
20514,3,5,0,1,0,9
32055,0,2,0,1,0,4
8610,0,1,0,1,3,7
12210,0,5,0,0,1,15
91112,0,5,1,1,3,2
27387,0,4,0,0,0,12
71024,0,1,1,1,0,10
49219,0,6,0,0,2,8
28948,0,1,0,0,1,6
74682,0,4,0,1,0,12
30995,3,3,0,0,3,5
36207,3,0,0,1,0,12
91252,3,1,0,1,0,8
25931,0,5,0,0,0,6
97936,3,1,1,1,0,2
42581,0,6,0,1,1,7
95492,0,1,1,1,0,7
37063,0,4,1,0,0,6
8886,3,4,0,0,3,10
69411,3,4,0,1,0,13
25909,3,6,1,0,2,12
96367,0,3,1,0,0,11
23229,0,3,1,1,0,11
53809,0,0,0,0,0,12
82450,0,3,1,0,1,12
64156,3,0,0,1,2,3
14749,3,5,0,1,1,2
49285,3,2,1,1,2,2
30678,3,2,0,0,0,5
7406,0,3,1,1,3,2
24538,0,2,0,1,0,11
57920,0,5,0,1,2,7
81430,0,6,0,1,0,9
65404,0,2,0,1,2,5
81582,0,6,1,0,0,16
38204,0,4,0,0,0,2
94121,0,6,1,0,0,14
57415,0,4,0,1,0,15
66030,0,1,0,1,0,13
32086,0,2,1,0,2,11
79611,0,4,1,1,0,3
22183,3,3,1,0,0,20
3245,3,4,0,0,0,12
8146,0,6,1,1,0,12
34130,0,2,1,0,0,3
47668,0,3,0,0,0,2
57160,0,2,0,0,0,7
70304,3,4,1,1,0,2
29900,0,4,0,1,0,16
33908,0,2,0,0,1,3
76201,1,4,0,0,0,15
92940,0,1,0,1,1,1
60387,0,5,1,0,0,19
91880,0,2,0,0,0,6
81446,0,2,0,0,0,6
2050,0,1,1,1,2,5
34219,0,0,0,0,1,7
92868,0,0,0,1,1,13
46389,0,1,0,1,1,11
22520,0,0,0,1,0,13
86792,0,5,1,0,0,10
58912,0,3,1,0,1,11
57123,0,1,1,1,3,6
51635,0,2,0,1,0,1
96001,3,1,1,0,1,5
51692,3,6,1,1,3,8
76926,3,0,1,1,0,13
51240,1,6,1,0,1,3
42274,0,6,1,0,0,5
83187,3,0,0,0,0,8
20498,0,4,1,0,1,15
22969,0,0,1,1,1,7
5674,0,4,0,1,0,8
1269,3,4,0,0,0,12
61747,0,0,0,1,0,2
65732,0,2,0,1,0,1
20642,3,1,1,0,3,4
79003,0,2,0,0,0,4
51914,0,5,0,0,0,13
36036,3,2,0,1,0,15
76834,3,6,0,1,0,5
16063,0,1,0,0,1,6
19796,0,3,0,0,0,5
67515,0,5,1,0,0,9
58779,3,5,0,0,2,9
18065,0,4,0,0,0,11
64075,0,6,1,0,1,12
73117,0,4,0,0,1,17
60555,3,5,1,0,2,12
53902,0,2,0,0,0,10
86316,0,6,1,1,0,3
11300,0,2,1,1,0,19
67057,0,5,0,1,1,10
84452,0,2,1,1,0,8
98727,0,0,0,1,3,6
29717,0,6,1,0,0,18
33178,0,5,1,1,0,6
75618,3,6,1,1,0,5
7170,3,1,0,0,3,16
91323,0,4,1,0,1,13
74847,0,0,0,1,3,9
79857,0,6,1,0,0,5
63624,3,1,1,1,0,10
96693,0,0,1,1,2,16
85335,0,6,0,1,0,12
81910,0,4,1,0,0,4
8541,0,2,1,0,0,9
73778,3,3,1,0,0,6
87233,0,5,1,1,0,7
48725,0,2,0,0,3,6
61751,0,0,1,1,2,21
6946,0,0,1,0,3,13
2178,0,6,1,0,0,14
33076,0,4,1,1,1,2
21450,3,6,1,1,2,4
37158,0,1,0,0,1,12
96679,1,1,1,1,0,8
86064,3,1,0,1,0,9
95829,0,1,0,0,0,10
55096,3,3,1,0,1,3
65971,0,4,0,0,0,6
38837,0,1,0,0,0,6
20009,0,6,0,0,0,13
64322,0,4,1,0,0,3
47530,0,5,0,1,0,9
18174,0,3,0,0,0,8
74539,0,6,0,1,0,9
86676,0,5,1,0,0,20
97283,0,1,1,0,0,19
33476,0,6,0,1,1,3
81456,0,0,0,0,0,9
3236,0,1,1,1,1,8
43923,3,3,1,0,0,5
53235,0,3,0,0,0,16
2090,0,0,1,0,0,2
91916,3,0,0,0,1,6
92558,0,2,0,1,0,11
45500,0,4,0,0,0,10
45492,0,2,1,0,0,9
58667,3,6,0,1,2,9
94762,3,5,0,1,0,7
35021,3,3,1,0,0,5
46026,0,1,1,1,3,9
43298,0,1,0,1,0,11
23727,0,4,1,1,3,2
26699,1,6,0,0,0,15
61351,0,5,1,0,1,7
63355,0,4,0,0,0,12
13941,1,3,0,1,1,6
77052,0,3,0,1,0,8
36709,3,0,1,0,3,12
77317,3,5,0,1,0,2
38620,0,2,1,1,0,9
62176,0,5,1,1,0,11
51131,0,6,0,0,1,4
22907,0,6,1,1,0,19
63155,0,5,1,1,0,3
9039,0,6,1,0,2,6
98617,0,4,1,1,1,10
66206,0,2,1,0,0,14
98468,1,6,0,1,0,8
43712,1,0,0,1,1,15
58921,0,1,0,0,0,11
75879,0,2,1,0,2,8
59381,3,4,1,1,1,12
86250,0,4,1,0,0,9
3969,3,2,0,0,0,16
84463,3,3,0,1,0,13
70277,0,0,0,0,0,7
27905,0,6,0,0,0,10
96956,3,4,0,0,1,5
83592,0,2,1,0,0,1
34459,0,0,1,1,1,10
43933,0,4,0,1,0,2
8179,0,0,0,1,0,10
70906,2,5,1,0,0,7
82645,3,0,1,0,1,16
61643,0,6,0,0,0,9
35419,0,6,0,0,0,8
43649,3,1,0,0,3,16
59773,0,6,1,1,0,11
82717,3,0,1,1,0,7
50514,0,2,1,0,0,14
91005,0,2,1,1,0,11
39791,0,6,0,0,0,7
46709,3,0,1,1,1,5
36440,0,2,1,0,0,9
96325,0,6,1,0,2,7
93211,0,0,0,0,0,8
82827,0,1,0,1,0,4
2729,0,2,0,0,1,4
24488,3,4,0,0,0,10
83753,0,4,0,0,0,18
58525,0,2,1,0,0,9
49938,3,4,1,0,0,8
19726,3,1,1,1,0,5
26464,0,1,0,1,0,5
39548,0,5,0,0,2,7
74595,0,0,1,0,2,10
23338,3,0,1,1,1,13
83391,3,2,1,0,0,2
86751,0,1,0,1,0,8
43240,0,6,1,0,0,12
63974,0,5,0,1,2,10
79473,0,6,1,0,0,13
48743,1,2,1,1,0,6
95708,0,3,1,1,0,18
52185,0,0,1,0,3,13
72239,0,3,0,1,0,8
38450,0,3,0,0,3,5
29651,0,3,1,1,1,4
78522,1,3,0,1,2,9
15330,3,3,0,1,0,4
12801,3,4,0,1,1,10
83860,0,4,0,1,0,9
80141,0,4,1,0,0,7
82127,0,6,0,1,0,12
35149,0,1,1,1,0,6
14355,0,6,1,1,1,8
49040,3,4,1,1,0,9
9178,0,3,0,1,3,10
39350,3,0,1,1,0,15
30277,0,6,0,0,1,11
71598,0,1,0,0,1,12
10038,0,5,1,1,3,16
52387,0,2,0,0,3,13
50941,1,0,0,0,0,4
76863,1,2,0,0,2,11
14077,0,2,0,1,0,13
86786,0,0,1,1,0,10
81098,0,0,0,0,1,13
50383,0,3,1,1,0,16
39408,0,4,0,1,1,3
45925,0,3,0,1,0,9
15897,0,3,1,0,3,8
71530,0,0,1,1,1,12
68893,0,2,1,0,0,10
18121,3,1,0,0,1,7
73672,0,3,1,1,3,6
39567,0,0,0,1,0,17
39415,0,5,0,0,0,5
99033,3,4,0,1,0,7
61310,0,2,1,0,3,5
72421,0,4,0,1,0,14
13833,0,3,0,0,0,8
16860,0,5,1,0,0,4
77789,3,0,1,0,0,2
39418,0,3,1,0,0,1
42597,0,3,1,1,0,6
58488,0,1,1,1,2,12
58099,0,3,0,0,0,12
79818,0,5,0,1,0,6
78439,0,0,0,1,2,7
13800,0,0,0,1,0,14
13672,0,0,0,1,0,7
81025,0,1,1,0,1,9
92045,3,1,1,0,1,7
76869,0,3,0,0,0,4
30310,0,0,1,0,3,13
98930,0,1,0,1,1,8
60667,3,2,0,1,1,7
18799,0,6,0,1,1,20
77344,0,0,1,0,2,10
52186,1,3,1,1,0,14
30427,0,4,0,1,0,13
26149,0,6,1,1,1,4
73082,0,6,0,0,0,11
30045,0,3,1,0,0,2
16147,0,0,1,1,0,16
49410,0,2,0,1,3,7
90814,0,5,0,0,0,14
89692,0,1,0,0,0,8
10106,3,2,0,0,2,7
70617,0,0,0,0,0,10
14034,0,6,1,0,3,4
53510,0,6,0,1,0,11
98618,0,5,0,0,1,9
92026,0,6,0,0,0,11
84919,0,4,1,0,0,6
49933,0,0,0,0,0,6
77107,0,2,1,1,0,15
42143,3,1,1,0,0,2
7974,3,6,1,1,1,11
16866,3,0,1,0,0,5
32151,0,4,1,1,0,10
14781,0,4,1,0,2,13
95863,0,1,1,0,0,15
44162,0,4,1,1,0,12
78926,0,0,0,0,0,11
36544,0,2,1,1,0,2
80868,0,2,1,1,0,1
6866,0,6,0,0,0,16
15700,3,1,0,0,0,17
88321,3,3,0,1,0,11
77391,0,5,0,0,0,15
30616,0,5,1,0,0,7
6437,0,2,0,0,0,18
39805,0,3,1,1,1,17
81861,0,4,0,1,0,11
96899,0,0,0,1,0,1
96992,0,4,0,0,1,8
51726,3,6,1,0,1,6
6009,0,5,0,1,1,6
98439,0,4,0,1,0,10
32607,0,3,1,0,0,6
82892,0,6,0,1,0,11
83199,1,3,0,1,0,8
18050,0,2,0,1,0,14
42315,0,3,1,1,0,5
86864,3,2,0,0,0,2
74025,0,1,1,1,0,7
66135,0,6,0,0,0,8
35541,0,1,0,1,0,4
34738,0,2,1,0,2,7
41288,0,0,1,0,0,6
24120,0,1,0,0,0,12
91704,0,4,0,0,1,12
16607,3,3,1,1,0,10
99004,0,4,0,0,1,1
15401,0,6,0,0,0,7
18572,0,2,0,1,1,4
12146,0,0,0,0,0,3
2363,0,3,1,1,0,19
108,3,3,0,1,1,2
87389,3,5,0,1,0,6
49363,0,6,1,0,0,13
88731,0,2,0,0,0,20
21073,0,5,0,1,0,7
58159,0,5,1,0,0,10
84271,1,5,1,1,0,7
85800,0,4,1,1,3,5
98102,0,0,0,0,0,12
87564,0,6,1,0,0,6
23716,3,5,0,0,0,7
61694,3,0,0,1,1,13
36455,0,1,0,0,1,12
14687,0,2,0,1,0,12
86229,0,3,1,1,0,3
13072,3,0,1,1,0,15
96946,0,1,1,0,0,9
15281,0,2,0,1,0,9
50329,0,6,0,1,0,8
48439,3,4,0,1,0,9
16907,0,2,1,1,0,8
44950,3,5,1,1,0,14
12040,0,4,1,1,2,10
23909,0,0,0,1,0,16
32304,0,2,0,0,0,19
67963,0,2,0,1,1,9
22696,0,3,0,1,0,6
83216,0,6,1,0,0,10
23418,0,4,0,0,0,6
13932,0,1,1,1,0,13
60025,0,4,0,1,3,9
3288,0,6,0,1,1,4
80086,1,2,1,0,2,8
73010,0,4,0,1,0,3
43519,0,1,0,0,3,11
94763,0,6,0,0,0,5
84668,3,6,0,1,3,3
84676,0,2,0,1,0,9
30395,0,4,0,0,0,4
68503,0,4,1,0,0,9
16085,0,4,1,0,0,5
33980,0,2,1,1,1,4
20164,0,2,1,0,0,6
93461,1,3,1,0,0,5
31915,0,2,0,0,0,8
20319,0,6,0,1,3,10
2791,0,1,0,0,0,11
34455,0,5,0,0,1,8
69303,0,5,0,1,1,3
23751,3,2,1,0,1,1
97463,0,1,1,1,1,15
59615,0,3,1,0,1,10
85619,0,0,0,1,0,10
41136,0,3,0,1,0,13
32729,0,4,1,0,0,10
61557,0,4,0,0,0,16
16344,3,5,0,0,0,7
61317,0,6,0,1,0,9
44033,1,4,1,1,0,3
9619,3,6,1,1,0,11
41091,3,2,0,0,0,4
83075,0,0,0,0,0,10
21882,0,6,0,1,0,9
89509,0,3,1,1,0,8
75995,3,2,0,0,0,8
76361,0,4,0,0,0,8
44520,0,4,1,0,0,14
29042,0,5,1,0,0,12
27790,3,3,1,1,0,4
27015,0,2,0,1,0,15
15565,0,2,0,0,1,3
69335,0,0,0,0,0,6
62524,0,1,1,1,1,14
29997,3,4,0,0,1,10
82156,3,5,1,0,1,10
69236,0,4,0,0,0,7
33020,3,6,0,0,3,1
57938,1,4,0,0,2,6
6079,3,4,1,0,3,12
45015,0,1,1,1,0,10
68782,3,2,1,1,0,11
2711,0,4,1,0,0,7
53322,0,4,1,0,0,10
65185,0,0,0,1,3,7
35795,0,4,0,1,1,13
8716,0,4,1,0,0,10
41144,3,6,1,1,0,6
39562,0,6,0,1,0,2
90815,0,5,1,1,0,14
39733,0,0,1,1,2,8
23638,0,4,0,0,0,19
15163,0,4,1,1,1,3
60782,0,4,1,1,1,8
39783,0,3,1,1,0,14
21103,0,5,0,1,1,11
30889,0,5,0,1,1,4
84164,0,0,0,1,0,4
43359,0,0,1,1,0,11
21683,0,0,1,1,0,14
20107,1,0,1,1,3,4
40347,3,1,0,1,2,8
3606,1,4,0,1,0,6
13090,0,0,0,0,2,14
66062,0,4,1,0,0,18
1605,3,2,1,0,2,19
60321,0,6,0,1,3,6
76065,0,3,1,1,0,8
92386,0,3,0,1,1,9
36853,0,5,1,0,0,17
37819,0,0,1,1,1,5
31759,0,5,1,1,0,6
23422,0,1,0,1,2,6
86369,0,1,1,1,0,9
5865,0,2,1,0,0,5
13512,0,6,0,1,0,10
25131,0,5,0,1,3,21
23143,0,2,1,0,0,11
42085,0,1,1,1,0,6
60517,0,6,1,0,2,7
97049,0,0,1,1,0,14
80057,1,5,0,0,0,1
90290,3,0,1,1,0,13
75087,0,1,1,1,1,9
88380,0,6,0,0,0,3
29578,0,3,1,1,0,15
54597,0,5,0,1,0,5
8461,0,1,1,1,0,6
79382,0,5,0,0,1,8
7838,0,6,0,0,0,14
38438,0,2,1,1,0,13
48776,0,3,1,1,0,8
21779,0,1,0,0,2,8
23605,0,4,0,0,0,1
61629,0,5,1,1,0,16
79769,3,5,1,0,1,2
99957,0,0,1,0,2,3
76349,0,6,1,1,0,14
6803,0,1,0,1,1,8
68270,0,5,1,0,0,13
75744,0,6,0,0,0,13
300,3,2,1,0,0,9
63328,0,3,1,1,0,9
90126,0,2,1,1,2,17
26498,3,1,0,1,0,7
89944,0,5,1,0,0,3
49035,0,1,1,0,0,13
97876,0,1,1,1,2,15
82295,0,3,1,1,2,6
95350,0,5,1,0,0,14
72538,3,2,0,1,0,8
62303,0,5,0,0,3,16
14217,0,5,1,1,0,6
28508,0,6,0,0,0,15
89855,0,4,1,1,0,11
66176,0,0,1,1,0,4
53016,0,5,0,1,3,5
47099,0,3,0,1,0,3
43287,0,5,0,1,0,6
58386,0,5,0,0,0,11
47295,0,3,1,0,2,1
72114,0,2,1,0,2,11
87595,0,6,0,1,1,12
40344,1,4,0,0,1,2
66947,0,4,0,1,1,6
77867,0,4,0,0,0,16
57431,1,2,0,0,1,6
65452,0,2,1,1,0,17
51065,0,5,0,1,0,9
78704,1,2,0,1,0,10
39385,0,4,0,0,2,15
46575,0,6,1,0,0,8
43672,0,5,0,1,1,5
77890,0,6,1,1,0,14
71051,0,5,0,0,0,10
97517,0,5,0,0,3,11
65483,0,6,0,1,0,8
50369,3,2,0,1,3,13
55384,0,3,0,0,0,10
16891,0,1,1,1,0,12
88620,0,3,1,0,1,18
42844,0,4,0,1,0,2
96030,0,3,0,1,0,13
84430,0,6,0,0,0,8
65629,0,1,1,1,0,7
25375,0,3,0,1,0,9
87443,0,0,1,0,0,11
88823,0,0,1,0,3,9
91139,0,0,0,1,0,10
23736,0,5,1,0,2,5
43032,0,6,1,0,0,3
90122,0,0,0,1,2,16
19745,0,4,0,1,1,4
95322,3,0,0,0,2,16
68677,3,2,1,1,0,9
48549,3,0,1,1,0,8
82838,0,5,1,1,0,10
93247,3,2,0,0,1,10
36634,0,6,1,0,3,2
6982,0,5,0,0,1,11
33202,0,6,0,1,2,7
43309,3,3,0,1,0,7
29750,0,0,1,1,0,15
68411,0,6,0,1,0,13
88846,1,5,1,1,2,15
11763,0,5,1,0,0,8
25859,3,6,1,1,0,3
68560,0,5,1,1,0,3
330,3,0,1,1,0,9
79829,3,1,1,0,1,9
37229,0,4,1,0,2,10
19682,3,0,0,1,0,18
69338,0,1,0,1,0,11
85332,3,0,0,0,0,7
22481,0,1,1,0,0,8
62534,0,1,1,1,1,7
81607,0,5,1,0,0,9
35091,0,5,0,1,1,6
98247,0,4,1,0,0,2
33487,0,6,1,1,0,10
87578,0,6,0,1,0,7
99057,3,6,1,0,0,6
57050,3,2,1,1,0,13
39454,3,4,0,0,0,1
40331,0,1,0,0,0,15
83178,0,3,0,1,0,7
69627,0,4,0,0,0,11
55990,0,2,0,0,0,7
66414,0,6,0,0,1,12
82728,0,5,1,1,1,11
59217,0,0,0,1,0,10
57414,0,4,0,1,2,1
51949,0,6,0,1,1,6
79852,3,3,0,1,0,8
10314,0,2,1,1,2,2
72229,0,5,0,0,0,9
39658,0,0,0,0,0,10
53371,1,2,0,0,0,8
10891,0,4,1,0,0,1
27936,0,4,1,0,1,10
34245,0,4,1,0,3,3
35911,0,6,1,0,0,2
26892,3,0,1,0,0,16
45657,3,5,0,0,1,11
56149,3,6,1,1,0,10
66479,0,6,0,1,3,10
88063,0,0,0,0,0,10
23586,3,0,1,1,0,13
66505,0,5,0,0,1,9
9579,0,0,1,0,0,7
1645,3,2,0,0,0,11
61992,0,4,0,1,0,11
98911,0,4,1,1,1,16
72380,3,3,1,1,0,1
11555,0,5,1,0,3,8
56254,3,1,1,0,0,9
34681,0,4,0,1,2,10
51698,3,1,1,0,0,11
20410,0,2,1,0,2,10
11315,3,1,1,1,2,11
39269,0,5,1,0,1,3
49143,0,0,0,0,0,3
21865,0,1,0,0,2,1
94290,0,1,1,0,0,16
1257,3,2,1,0,0,2
80591,0,5,1,1,0,11
69500,3,3,1,0,0,11
26480,0,5,0,0,2,8
40170,0,5,1,1,0,17
11015,0,4,0,1,2,3
32296,0,5,1,1,0,10
87253,0,5,1,0,0,6
31732,3,4,0,0,2,6
83411,0,5,0,0,0,9
71276,0,6,1,0,3,11
98919,0,4,1,1,0,16
1292,0,1,0,1,1,11
56309,0,3,0,1,0,4
90726,0,0,0,0,0,10
16551,1,2,1,1,0,11
52698,3,2,0,0,1,6
65011,0,1,0,0,1,13
19028,3,1,1,1,0,17
96186,0,5,1,1,0,15
54983,3,6,0,1,0,15
58629,0,3,1,1,0,7
77484,0,3,1,0,3,13
30664,0,2,1,1,0,5
91168,0,6,1,0,0,3
70400,3,5,1,1,0,2
98161,3,4,0,0,2,17
8226,0,1,1,0,1,6
76093,0,5,0,0,0,7
98803,0,2,1,1,0,3
38510,0,0,1,0,0,11
15904,0,4,1,0,0,6
58581,3,2,1,1,1,11
37803,0,1,1,1,0,9
6508,0,6,1,1,3,7
8195,0,6,1,1,0,10
53887,0,0,1,1,0,10
84026,0,3,0,0,0,6
36872,0,3,0,1,2,8
88722,0,6,1,0,0,17
20952,0,2,0,1,1,4
13708,0,6,0,0,0,3
35613,0,5,0,1,0,14
77336,3,4,1,1,0,3
